Data_e_ora,Capitale,Moneta,Prezzo_di_acquisto,Exchange_acq,Prezzo_di_vendita,Exchange_ven,Commissioni_acquisto,Commissioni_vendita,Guadagno_netto
2025-02-03 13:25:47.899768, 100, DOGE, 0.25697, KuCoin, 0.25704, Binance, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:25:48.263779, 100, XRP, 2.4107, Bitfinex, 2.41742, KuCoin, 0.2%, 0.1%, -0.02 USDT
2025-02-03 13:25:48.675020, 100, ADA, 0.71886, Bitfinex, 0.7202, Binance, 0.2%, 0.1%, -0.11 USDT
2025-02-03 13:25:49.040589, 100, LTC, 97.891, KuCoin, 98.173, Bitfinex, 0.1%, 0.1%, 0.09 USDT
2025-02-03 13:26:25.512346, 100, SOL, 198.5, Bitfinex, 198.598, KuCoin, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:26:26.551736, 100, BTC, 95443.0, Bitfinex, 95470.77, Binance, 0.2%, 0.1%, -0.27 USDT
2025-02-03 13:26:26.909051, 100, PEPE, 9.75e-06, Binance, 9.75e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:26:27.348076, 100, DOGE, 0.25742, KuCoin, 0.25746, Binance, 0.1%, 0.1%, -0.18 USDT
2025-02-03 13:26:27.744018, 100, XRP, 2.4194, Bitfinex, 2.42032, KuCoin, 0.2%, 0.1%, -0.26 USDT
2025-02-03 13:26:28.127420, 100, ADA, 0.71886, Bitfinex, 0.7224, Binance, 0.2%, 0.1%, 0.19 USDT
2025-02-03 13:26:58.556185, 100, LTC, 97.97, Binance, 98.173, Bitfinex, 0.1%, 0.1%, 0.01 USDT
2025-02-03 13:27:33.937783, 100, SOL, 197.96, Bitfinex, 198.1, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 13:27:34.310045, 100, BTC, 95401.0, Bitfinex, 95450.4, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:27:34.657282, 100, PEPE, 9.71e-06, Binance, 9.71e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:27:35.025073, 100, DOGE, 0.25662, Binance, 0.25669, KuCoin, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:27:35.409901, 100, XRP, 2.4169, Binance, 2.4194, Bitfinex, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:27:35.861562, 100, ADA, 0.7224, KuCoin, 0.72264, Bitfinex, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:27:36.227109, 100, LTC, 97.906, KuCoin, 98.173, Bitfinex, 0.1%, 0.1%, 0.07 USDT
2025-02-03 13:28:11.640390, 100, SOL, 198.16, Bitfinex, 198.189, KuCoin, 0.2%, 0.1%, -0.29 USDT
2025-02-03 13:28:12.171947, 100, BTC, 95403.0, Bitfinex, 95448.62, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:28:12.534480, 100, PEPE, 9.74e-06, Binance, 9.74e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:28:12.878325, 100, DOGE, 0.25691, KuCoin, 0.25694, Binance, 0.1%, 0.1%, -0.19 USDT
2025-02-03 13:28:13.239418, 100, XRP, 2.4189, Binance, 2.41987, KuCoin, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:28:13.600389, 100, ADA, 0.72264, Bitfinex, 0.7238, KuCoin, 0.2%, 0.1%, -0.14 USDT
2025-02-03 13:28:13.971804, 100, LTC, 98.024, KuCoin, 98.173, Bitfinex, 0.1%, 0.1%, -0.05 USDT
2025-02-03 13:28:19.467163, 100, SOL, 198.16, Bitfinex, 198.29, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 13:28:19.837857, 100, BTC, 95403.0, Bitfinex, 95441.31, Binance, 0.2%, 0.1%, -0.26 USDT
2025-02-03 13:28:20.183016, 100, PEPE, 9.74e-06, KuCoin, 9.75e-06, Binance, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:28:20.589228, 100, DOGE, 0.25693, KuCoin, 0.25695, Binance, 0.1%, 0.1%, -0.19 USDT
2025-02-03 13:28:20.945010, 100, XRP, 2.4177, Binance, 2.4194, Bitfinex, 0.1%, 0.1%, -0.13 USDT
2025-02-03 13:28:21.329034, 100, ADA, 0.72264, Bitfinex, 0.7236, KuCoin, 0.2%, 0.1%, -0.17 USDT
2025-02-03 13:28:21.692589, 100, LTC, 98.024, KuCoin, 98.173, Bitfinex, 0.1%, 0.1%, -0.05 USDT
2025-02-03 13:28:27.100303, 100, SOL, 198.05, Binance, 198.17, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 13:28:27.463192, 100, BTC, 95403.0, Bitfinex, 95424.24, Binance, 0.2%, 0.1%, -0.28 USDT
2025-02-03 13:28:27.813426, 100, PEPE, 9.73e-06, Binance, 9.73e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:28:28.169671, 100, DOGE, 0.25665, Binance, 0.25676, KuCoin, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:28:28.526109, 100, XRP, 2.41597, KuCoin, 2.4194, Bitfinex, 0.1%, 0.1%, -0.06 USDT
2025-02-03 13:28:28.860303, 100, ADA, 0.7226, KuCoin, 0.7227, Binance, 0.1%, 0.1%, -0.19 USDT
2025-02-03 13:28:29.401936, 100, LTC, 98.011, KuCoin, 98.173, Bitfinex, 0.1%, 0.1%, -0.03 USDT
2025-02-03 13:28:34.791100, 100, SOL, 198.17, Bitfinex, 198.249, KuCoin, 0.2%, 0.1%, -0.26 USDT
2025-02-03 13:28:35.129616, 100, BTC, 95403.0, Bitfinex, 95467.83, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 13:28:35.475858, 100, PEPE, 9.73e-06, KuCoin, 9.75e-06, Binance, 0.1%, 0.1%, 0.01 USDT
2025-02-03 13:29:05.817443, 100, DOGE, 0.25683, Binance, 0.25693, KuCoin, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:29:06.172001, 100, XRP, 2.4156, Binance, 2.41677, KuCoin, 0.1%, 0.1%, -0.15 USDT
2025-02-03 13:29:06.578857, 100, ADA, 0.7215, Binance, 0.72264, Bitfinex, 0.1%, 0.1%, -0.04 USDT
2025-02-03 13:29:06.928625, 100, LTC, 98.01, Binance, 98.173, Bitfinex, 0.1%, 0.1%, -0.03 USDT
2025-02-03 13:29:12.972588, 100, SOL, 198.012, KuCoin, 198.18, Bitfinex, 0.1%, 0.1%, -0.12 USDT
2025-02-03 13:29:13.342539, 100, BTC, 95412.1, KuCoin, 95452.0, Bitfinex, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:29:13.678827, 100, PEPE, 9.72e-06, Binance, 9.72e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:29:14.014254, 100, DOGE, 0.25667, Binance, 0.25676, KuCoin, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:29:14.374691, 100, XRP, 2.4134, Binance, 2.4163, Bitfinex, 0.1%, 0.1%, -0.08 USDT
2025-02-03 13:29:14.822142, 100, ADA, 0.7212, KuCoin, 0.72264, Bitfinex, 0.1%, 0.1%, -0.00 USDT
2025-02-03 13:29:15.311222, 100, LTC, 97.93, Binance, 98.173, Bitfinex, 0.1%, 0.1%, 0.05 USDT
2025-02-03 13:29:50.669191, 100, SOL, 197.849, KuCoin, 197.96, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 13:29:51.141064, 100, BTC, 95356.3, KuCoin, 95370.09, Binance, 0.1%, 0.1%, -0.19 USDT
2025-02-03 13:29:51.471252, 100, PEPE, 9.71e-06, Binance, 9.71e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:29:51.863098, 100, DOGE, 0.25628, Binance, 0.25628, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:29:52.205645, 100, XRP, 2.4098, Binance, 2.4111, Bitfinex, 0.1%, 0.1%, -0.15 USDT
2025-02-03 13:29:52.543035, 100, ADA, 0.7204, KuCoin, 0.72264, Bitfinex, 0.1%, 0.1%, 0.11 USDT
2025-02-03 13:30:22.944511, 100, LTC, 97.703, Bitfinex, 97.735, KuCoin, 0.2%, 0.1%, -0.27 USDT
2025-02-03 13:30:28.322342, 100, SOL, 197.357, KuCoin, 197.43, Binance, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:30:28.688622, 100, BTC, 95322.0, Bitfinex, 95371.51, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:30:29.070138, 100, PEPE, 9.69e-06, Binance, 9.69e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:30:29.492355, 100, DOGE, 0.25545, KuCoin, 0.25554, Binance, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:30:29.852653, 100, XRP, 2.4023, Bitfinex, 2.40501, KuCoin, 0.2%, 0.1%, -0.19 USDT
2025-02-03 13:30:30.228630, 100, ADA, 0.7181, KuCoin, 0.7183, Binance, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:30:30.578773, 100, LTC, 97.66, Binance, 97.735, KuCoin, 0.1%, 0.1%, -0.12 USDT
2025-02-03 13:30:35.913774, 100, SOL, 197.27, Binance, 197.36, Bitfinex, 0.1%, 0.1%, -0.15 USDT
2025-02-03 13:30:36.256481, 100, BTC, 95322.0, Bitfinex, 95342.59, Binance, 0.2%, 0.1%, -0.28 USDT
2025-02-03 13:30:36.591653, 100, PEPE, 9.68e-06, Binance, 9.69e-06, KuCoin, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:30:36.954667, 100, DOGE, 0.25536, Binance, 0.2554, KuCoin, 0.1%, 0.1%, -0.18 USDT
2025-02-03 13:30:37.288309, 100, XRP, 2.4, KuCoin, 2.4023, Bitfinex, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:30:37.666812, 100, ADA, 0.718, Binance, 0.71818, Bitfinex, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:30:37.992672, 100, LTC, 97.6, Binance, 97.703, Bitfinex, 0.1%, 0.1%, -0.09 USDT
2025-02-03 13:30:43.391424, 100, SOL, 197.34, Binance, 197.36, Bitfinex, 0.1%, 0.1%, -0.19 USDT
2025-02-03 13:30:43.734106, 100, BTC, 95322.0, Bitfinex, 95369.56, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:30:44.108180, 100, PEPE, 9.68e-06, KuCoin, 9.69e-06, Binance, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:30:44.471863, 100, DOGE, 0.25557, Binance, 0.25565, KuCoin, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:30:44.849731, 100, XRP, 2.4023, Bitfinex, 2.4029, Binance, 0.2%, 0.1%, -0.27 USDT
2025-02-03 13:30:45.288863, 100, ADA, 0.71818, Bitfinex, 0.7183, Binance, 0.2%, 0.1%, -0.28 USDT
2025-02-03 13:30:45.647355, 100, LTC, 97.572, KuCoin, 97.703, Bitfinex, 0.1%, 0.1%, -0.07 USDT
2025-02-03 13:30:51.008412, 100, SOL, 197.36, Bitfinex, 197.42, Binance, 0.2%, 0.1%, -0.27 USDT
2025-02-03 13:30:51.430099, 100, BTC, 95322.0, Bitfinex, 95352.0, Binance, 0.2%, 0.1%, -0.27 USDT
2025-02-03 13:30:51.775198, 100, PEPE, 9.68e-06, Binance, 9.68e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:30:52.153048, 100, DOGE, 0.25572, KuCoin, 0.25576, Binance, 0.1%, 0.1%, -0.18 USDT
2025-02-03 13:30:52.506255, 100, XRP, 2.4023, Bitfinex, 2.404, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 13:30:52.891064, 100, ADA, 0.71818, Bitfinex, 0.7187, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 13:30:53.254665, 100, LTC, 97.634, Bitfinex, 97.68, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:30:58.636984, 100, SOL, 197.24, Bitfinex, 197.43, Binance, 0.2%, 0.1%, -0.20 USDT
2025-02-03 13:30:59.001231, 100, BTC, 95317.0, Bitfinex, 95359.2, Binance, 0.2%, 0.1%, -0.26 USDT
2025-02-03 13:30:59.382126, 100, PEPE, 9.68e-06, KuCoin, 9.69e-06, Binance, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:30:59.732938, 100, DOGE, 0.2557, KuCoin, 0.25578, Binance, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:31:00.105042, 100, XRP, 2.4011, Bitfinex, 2.40487, KuCoin, 0.2%, 0.1%, -0.14 USDT
2025-02-03 13:31:00.455384, 100, ADA, 0.71775, Bitfinex, 0.7188, Binance, 0.2%, 0.1%, -0.15 USDT
2025-02-03 13:31:00.870817, 100, LTC, 97.634, Bitfinex, 97.72, Binance, 0.2%, 0.1%, -0.21 USDT
2025-02-03 13:31:06.250657, 100, SOL, 197.151, KuCoin, 197.24, Bitfinex, 0.1%, 0.1%, -0.15 USDT
2025-02-03 13:31:06.706657, 100, BTC, 95281.9, KuCoin, 95317.0, Bitfinex, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:31:07.055100, 100, PEPE, 9.68e-06, Binance, 9.68e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:31:07.584656, 100, DOGE, 0.25554, Binance, 0.25571, KuCoin, 0.1%, 0.1%, -0.13 USDT
2025-02-03 13:31:07.982086, 100, XRP, 2.4006, Binance, 2.4011, Bitfinex, 0.1%, 0.1%, -0.18 USDT
2025-02-03 13:31:08.364798, 100, ADA, 0.7177, KuCoin, 0.7179, Binance, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:31:08.736763, 100, LTC, 97.6, Binance, 97.649, KuCoin, 0.1%, 0.1%, -0.15 USDT
2025-02-03 13:31:14.098493, 100, SOL, 196.996, KuCoin, 197.24, Bitfinex, 0.1%, 0.1%, -0.08 USDT
2025-02-03 13:31:14.439176, 100, BTC, 95270.0, KuCoin, 95320.0, Bitfinex, 0.1%, 0.1%, -0.15 USDT
2025-02-03 13:31:14.867449, 100, PEPE, 9.67e-06, Binance, 9.67e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:31:15.217529, 100, DOGE, 0.25515, Binance, 0.25516, KuCoin, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:31:15.617965, 100, XRP, 2.3984, Binance, 2.4024, Bitfinex, 0.1%, 0.1%, -0.03 USDT
2025-02-03 13:31:16.015266, 100, ADA, 0.7173, KuCoin, 0.71775, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 13:31:16.367526, 100, LTC, 97.515, KuCoin, 97.634, Bitfinex, 0.1%, 0.1%, -0.08 USDT
2025-02-03 13:31:21.716093, 100, SOL, 197.14, Binance, 197.24, Bitfinex, 0.1%, 0.1%, -0.15 USDT
2025-02-03 13:31:22.058334, 100, BTC, 95294.2, KuCoin, 95320.0, Bitfinex, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:31:22.406105, 100, PEPE, 9.67e-06, Binance, 9.67e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:31:22.803157, 100, DOGE, 0.25517, KuCoin, 0.25524, Binance, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:31:23.262492, 100, XRP, 2.39971, KuCoin, 2.4024, Bitfinex, 0.1%, 0.1%, -0.09 USDT
2025-02-03 13:31:23.708909, 100, ADA, 0.7176, Binance, 0.71775, Bitfinex, 0.1%, 0.1%, -0.18 USDT
2025-02-03 13:31:24.057202, 100, LTC, 97.59, Binance, 97.634, Bitfinex, 0.1%, 0.1%, -0.15 USDT
2025-02-03 13:31:29.431264, 100, SOL, 197.05, Bitfinex, 197.17, Binance, 0.2%, 0.1%, -0.24 USDT
2025-02-03 13:31:29.851307, 100, BTC, 95271.0, Bitfinex, 95292.52, Binance, 0.2%, 0.1%, -0.28 USDT
2025-02-03 13:31:30.216250, 100, PEPE, 9.66e-06, Binance, 9.67e-06, KuCoin, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:31:30.639526, 100, DOGE, 0.25532, KuCoin, 0.25536, Binance, 0.1%, 0.1%, -0.18 USDT
2025-02-03 13:31:31.055020, 100, XRP, 2.3997, Bitfinex, 2.401, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:31:31.434982, 100, ADA, 0.71775, Bitfinex, 0.7186, Binance, 0.2%, 0.1%, -0.18 USDT
2025-02-03 13:31:31.798755, 100, LTC, 97.55, Binance, 97.634, Bitfinex, 0.1%, 0.1%, -0.11 USDT
2025-02-03 13:31:37.154356, 100, SOL, 197.05, Bitfinex, 197.23, Binance, 0.2%, 0.1%, -0.21 USDT
2025-02-03 13:31:37.647342, 100, BTC, 95270.6, KuCoin, 95290.64, Binance, 0.1%, 0.1%, -0.18 USDT
2025-02-03 13:31:38.011588, 100, PEPE, 9.67e-06, Binance, 9.67e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:31:38.381098, 100, DOGE, 0.25529, KuCoin, 0.25537, Binance, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:31:38.741893, 100, XRP, 2.3997, Bitfinex, 2.4014, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 13:31:39.203420, 100, ADA, 0.71775, Bitfinex, 0.7185, Binance, 0.2%, 0.1%, -0.20 USDT
2025-02-03 13:31:39.561238, 100, LTC, 97.56, Binance, 97.595, Bitfinex, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:31:44.913743, 100, SOL, 197.05, Bitfinex, 197.32, Binance, 0.2%, 0.1%, -0.16 USDT
2025-02-03 13:31:45.687485, 100, BTC, 95271.0, Bitfinex, 95286.46, Binance, 0.2%, 0.1%, -0.28 USDT
2025-02-03 13:31:46.126104, 100, PEPE, 9.66e-06, Binance, 9.66e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:31:46.469983, 100, DOGE, 0.25527, KuCoin, 0.25543, Binance, 0.1%, 0.1%, -0.14 USDT
2025-02-03 13:31:46.828257, 100, XRP, 2.3997, Bitfinex, 2.4017, Binance, 0.2%, 0.1%, -0.22 USDT
2025-02-03 13:31:47.241245, 100, ADA, 0.71775, Bitfinex, 0.7187, Binance, 0.2%, 0.1%, -0.17 USDT
2025-02-03 13:31:47.633783, 100, LTC, 97.581, KuCoin, 97.62, Binance, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:31:53.005104, 100, SOL, 197.05, Bitfinex, 197.423, KuCoin, 0.2%, 0.1%, -0.11 USDT
2025-02-03 13:31:53.343212, 100, BTC, 95271.0, Bitfinex, 95302.24, Binance, 0.2%, 0.1%, -0.27 USDT
2025-02-03 13:31:53.815505, 100, PEPE, 9.67e-06, Binance, 9.67e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:31:54.177907, 100, DOGE, 0.25543, Binance, 0.25546, KuCoin, 0.1%, 0.1%, -0.19 USDT
2025-02-03 13:31:54.534414, 100, XRP, 2.3997, Bitfinex, 2.4031, Binance, 0.2%, 0.1%, -0.16 USDT
2025-02-03 13:31:54.876225, 100, ADA, 0.71775, Bitfinex, 0.7188, Binance, 0.2%, 0.1%, -0.15 USDT
2025-02-03 13:31:55.933246, 100, LTC, 97.595, Bitfinex, 97.65, Binance, 0.2%, 0.1%, -0.24 USDT
2025-02-03 13:32:01.282419, 100, SOL, 197.18, Bitfinex, 197.46, Binance, 0.2%, 0.1%, -0.16 USDT
2025-02-03 13:32:01.620501, 100, BTC, 95269.0, Bitfinex, 95315.04, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:32:01.983209, 100, PEPE, 9.67e-06, Binance, 9.67e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:32:02.332449, 100, DOGE, 0.25554, Binance, 0.25558, KuCoin, 0.1%, 0.1%, -0.18 USDT
2025-02-03 13:32:02.669796, 100, XRP, 2.4031, Bitfinex, 2.4045, Binance, 0.2%, 0.1%, -0.24 USDT
2025-02-03 13:32:03.035489, 100, ADA, 0.71775, Bitfinex, 0.7191, Binance, 0.2%, 0.1%, -0.11 USDT
2025-02-03 13:32:03.369695, 100, LTC, 97.595, Bitfinex, 97.69, Binance, 0.2%, 0.1%, -0.20 USDT
2025-02-03 13:32:08.720746, 100, SOL, 197.18, Bitfinex, 197.71, Binance, 0.2%, 0.1%, -0.03 USDT
2025-02-03 13:32:09.122800, 100, BTC, 95269.0, Bitfinex, 95367.78, Binance, 0.2%, 0.1%, -0.20 USDT
2025-02-03 13:32:09.542076, 100, PEPE, 9.67e-06, Binance, 9.67e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:32:09.942494, 100, DOGE, 0.25583, Binance, 0.25592, KuCoin, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:32:10.301509, 100, XRP, 2.4031, Bitfinex, 2.4066, KuCoin, 0.2%, 0.1%, -0.15 USDT
2025-02-03 13:32:11.340227, 100, ADA, 0.71775, Bitfinex, 0.7199, Binance, 0.2%, 0.1%, -0.00 USDT
2025-02-03 13:32:11.692254, 100, LTC, 97.595, Bitfinex, 97.778, KuCoin, 0.2%, 0.1%, -0.11 USDT
2025-02-03 13:32:17.050737, 100, SOL, 197.38, Bitfinex, 197.74, Binance, 0.2%, 0.1%, -0.12 USDT
2025-02-03 13:32:17.404346, 100, BTC, 95273.0, Bitfinex, 95361.55, Binance, 0.2%, 0.1%, -0.21 USDT
2025-02-03 13:32:17.768177, 100, PEPE, 9.67e-06, Binance, 9.67e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:32:18.136094, 100, DOGE, 0.25577, KuCoin, 0.25592, Binance, 0.1%, 0.1%, -0.14 USDT
2025-02-03 13:32:18.489472, 100, XRP, 2.4034, Bitfinex, 2.4071, Binance, 0.2%, 0.1%, -0.15 USDT
2025-02-03 13:32:18.872870, 100, ADA, 0.719, Bitfinex, 0.7205, Binance, 0.2%, 0.1%, -0.09 USDT
2025-02-03 13:32:19.242067, 100, LTC, 97.595, Bitfinex, 97.79, Binance, 0.2%, 0.1%, -0.10 USDT
2025-02-03 13:32:24.584401, 100, SOL, 197.38, Bitfinex, 197.75, KuCoin, 0.2%, 0.1%, -0.11 USDT
2025-02-03 13:32:24.955096, 100, BTC, 95273.0, Bitfinex, 95377.03, Binance, 0.2%, 0.1%, -0.19 USDT
2025-02-03 13:32:25.312369, 100, PEPE, 9.67e-06, KuCoin, 9.68e-06, Binance, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:32:25.665802, 100, DOGE, 0.25581, Binance, 0.25583, KuCoin, 0.1%, 0.1%, -0.19 USDT
2025-02-03 13:32:26.012385, 100, XRP, 2.4034, Bitfinex, 2.407, Binance, 0.2%, 0.1%, -0.15 USDT
2025-02-03 13:32:26.459641, 100, ADA, 0.719, Bitfinex, 0.7199, Binance, 0.2%, 0.1%, -0.18 USDT
2025-02-03 13:32:26.944246, 100, LTC, 97.595, Bitfinex, 97.769, KuCoin, 0.2%, 0.1%, -0.12 USDT
2025-02-03 13:32:33.131165, 100, SOL, 197.62, Bitfinex, 197.72, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:32:33.520854, 100, BTC, 95338.0, Bitfinex, 95377.03, Binance, 0.2%, 0.1%, -0.26 USDT
2025-02-03 13:32:33.867884, 100, PEPE, 9.67e-06, Binance, 9.67e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:32:34.194975, 100, DOGE, 0.25578, Binance, 0.25581, KuCoin, 0.1%, 0.1%, -0.19 USDT
2025-02-03 13:32:34.551067, 100, XRP, 2.4071, Binance, 2.40849, KuCoin, 0.1%, 0.1%, -0.14 USDT
2025-02-03 13:32:34.896328, 100, ADA, 0.719, Bitfinex, 0.7199, Binance, 0.2%, 0.1%, -0.18 USDT
2025-02-03 13:32:35.249146, 100, LTC, 97.595, Bitfinex, 97.69, Binance, 0.2%, 0.1%, -0.20 USDT
2025-02-03 13:32:40.761349, 100, SOL, 197.62, Bitfinex, 197.76, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 13:32:41.120216, 100, BTC, 95338.0, Bitfinex, 95413.59, Binance, 0.2%, 0.1%, -0.22 USDT
2025-02-03 13:32:41.474233, 100, PEPE, 9.67e-06, KuCoin, 9.68e-06, Binance, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:32:41.849192, 100, DOGE, 0.25593, KuCoin, 0.25601, Binance, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:32:42.203569, 100, XRP, 2.4074, Bitfinex, 2.4155, Binance, 0.2%, 0.1%, 0.04 USDT
2025-02-03 13:33:12.539345, 100, ADA, 0.7187, Binance, 0.72, Bitfinex, 0.1%, 0.1%, -0.02 USDT
2025-02-03 13:33:12.876867, 100, LTC, 97.595, Bitfinex, 97.657, KuCoin, 0.2%, 0.1%, -0.24 USDT
2025-02-03 13:33:18.335732, 100, SOL, 197.507, KuCoin, 197.79, Binance, 0.1%, 0.1%, -0.06 USDT
2025-02-03 13:33:18.691027, 100, BTC, 95370.5, KuCoin, 95377.0, Bitfinex, 0.1%, 0.1%, -0.19 USDT
2025-02-03 13:33:19.032676, 100, PEPE, 9.67e-06, KuCoin, 9.68e-06, Binance, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:33:19.408739, 100, DOGE, 0.25598, KuCoin, 0.25616, Binance, 0.1%, 0.1%, -0.13 USDT
2025-02-03 13:33:19.772693, 100, XRP, 2.41664, KuCoin, 2.4188, Bitfinex, 0.1%, 0.1%, -0.11 USDT
2025-02-03 13:33:20.124610, 100, ADA, 0.7195, KuCoin, 0.7206, Binance, 0.1%, 0.1%, -0.05 USDT
2025-02-03 13:33:20.478767, 100, LTC, 97.595, Bitfinex, 97.75, Binance, 0.2%, 0.1%, -0.14 USDT
2025-02-03 13:33:25.900216, 100, SOL, 197.62, Bitfinex, 197.87, Binance, 0.2%, 0.1%, -0.17 USDT
2025-02-03 13:33:26.265233, 100, BTC, 95370.6, KuCoin, 95392.0, Binance, 0.1%, 0.1%, -0.18 USDT
2025-02-03 13:33:26.663374, 100, PEPE, 9.68e-06, Binance, 9.68e-06, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 13:33:27.015972, 100, DOGE, 0.25606, KuCoin, 0.25617, Binance, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:33:27.379887, 100, XRP, 2.418, Binance, 2.4188, Bitfinex, 0.1%, 0.1%, -0.17 USDT
2025-02-03 13:33:27.738647, 100, ADA, 0.72, Bitfinex, 0.7212, Binance, 0.2%, 0.1%, -0.13 USDT
2025-02-03 13:33:28.779868, 100, LTC, 97.595, Bitfinex, 97.73, Binance, 0.2%, 0.1%, -0.16 USDT
2025-02-03 13:33:34.151099, 100, SOL, 197.51, Bitfinex, 197.6, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 13:33:34.503941, 100, BTC, 95348.0, Bitfinex, 95356.0, Binance, 0.2%, 0.1%, -0.29 USDT
2025-02-03 13:33:34.841690, 100, PEPE, 9.67e-06, Binance, 9.68e-06, KuCoin, 0.1%, 0.1%, -0.10 USDT
2025-02-03 13:33:35.204128, 100, DOGE, 0.25578, KuCoin, 0.25588, Binance, 0.1%, 0.1%, -0.16 USDT
2025-02-03 13:33:35.570122, 100, XRP, 2.41161, KuCoin, 2.4188, Bitfinex, 0.1%, 0.1%, 0.10 USDT
2025-02-03 13:34:05.954878, 100, ADA, 0.72, Binance, 0.72052, Bitfinex, 0.1%, 0.1%, -0.13 USDT
2025-02-03 13:34:06.309887, 100, LTC, 97.52, Binance, 97.595, Bitfinex, 0.1%, 0.1%, -0.12 USDT
